Timestamp,Data,Type
8.543351,0440#ff500000ff800900,Normal
8.543589,04f2#0000f0380000009d,Normal
8.543821,0545#d817008c47003800,Normal
8.5449,05a0#,Normal
8.545153,05a0#0000000000000000,Normal
8.545396,04b0#0000000000000000,Normal
8.545661,0164#0008000000000e06,Normal
8.545882,0165#10e87f0000000681,Normal
8.546063,02b0#1500000756,Normal
8.549316,04f0#00003c0000ced204,Normal
8.550085,0316#0523880a231a007f,Normal
8.550309,0153#008010ff00ffb03e,Normal
8.550545,0110#e03c300900000000,Normal
8.550786,0080#0017880a231a23fa,Normal
8.551028,0081#7f846000000000ea,Normal
8.551263,018f#0029230000450000,Normal
8.551501,0220#ea0305040c003a10,Normal
8.551733,0260#05230030ff936d24,Normal
8.551969,02a0#c200609ddb0cba02,Normal
8.552204,0329#40a77f8c112f0010,Normal
8.55245,0370#ff200080ff000028,Normal
8.55269,043f#105060ff4c800900,Normal
8.552932,0440#ffa00000ff7c0900,Normal
8.553167,0545#d817008c47004800,Normal
8.555242,04b1#0001000000000001,Normal
8.555472,0164#0008000000000f07,Normal
8.555654,02b0#1500000747,Normal
8.555901,0165#10e87f0000000780,Normal
8.555983,05a2#,Normal
8.556157,05a2#2500a501,Normal
8.557645,0350#0520d4797b0000f3,Normal
8.559291,04f2#0000f0380000009e,Normal
8.559649,0587#0000000000000003,Normal
8.55989,0316#0523720a231a007f,Normal
8.560119,0329#40a77f8c112f0010,Normal
8.560353,0080#0017720a231a235b,Normal
8.560596,0081#7f846000000000db,Normal
8.560837,0153#008010ff00ffc04e,Normal
8.561074,018f#0029230000450000,Normal
8.561326,01f1#0000000000000000,Normal
8.561559,0220#ed03fc0309003710,Normal
8.561797,0260#05230030ff936d33,Normal
8.562026,02a0#6200609ddb0cba02,Normal
8.562269,0370#ff200080ff0000ec,Normal
8.562517,0382#40fe0f0000000008,Normal
8.562752,043f#105060ff4c780900,Normal
8.562996,0440#fff00000ff740900,Normal
8.563228,0545#d817008b48004900,Normal
8.564693,00a0#4a76d40a00240002,Normal
8.564909,00a1#8086808027000000,Normal
8.565162,04b0#0000000000000000,Normal
8.565409,0164#0008000000000008,Normal
8.565646,02b0#14000007a8,Normal
8.565705,0153#,Normal
8.565956,0153#008010ff00ffc04e,Normal
8.566199,0165#10d87f00000008bf,Normal
8.569314,04f0#00003e0000ced204,Normal
8.569932,0316#0523720a231a007f,Normal
8.570161,0153#008010ff00ffd05e,Normal
8.570398,018f#0029230000450000,Normal
8.570632,0080#0017720a231a234c,Normal
8.570872,0081#7f846000000000cc,Normal
8.571106,0220#f003f80309003710,Normal
8.571345,0260#05230030ff936d06,Normal
8.571581,02a0#0200609ddb0cba02,Normal
8.571815,0329#85a77f8c112f0010,Normal
8.57206,0370#ff200080ff0000a0,Normal
8.572294,043f#105060ff4c700900,Normal
8.572533,0440#ff000000ff6c0900,Normal
8.572763,0545#d80f008b48004900,Normal
8.575089,04b1#0001000000000001,Normal
8.575308,0164#0008000000000109,Normal
8.575673,02b0#1600000799,Normal
8.575914,0165#10e87f000000098e,Normal
8.576006,0164#,Normal
8.576261,0164#0008000000000109,Normal
8.577741,0350#0520e4797b0000c3,Normal
8.579237,04f2#0000f0380000009f,Normal
8.580025,0153#008010ff00ffe06e,Normal
8.580255,01f1#0000000000000000,Normal
8.580502,0220#f003fc0309003a10,Normal
8.580734,0080#0017720a231a233d,Normal
8.580973,0081#7f846000000000bd,Normal
8.581209,018f#0029230000450000,Normal
8.581447,0260#05230030ff936d15,Normal
8.581683,02a0#a200609ddb0cba02,Normal
8.581916,0316#0523720a231a007f,Normal
8.582149,0329#85a77f8c112f0010,Normal
8.582388,0370#ff200080ff000064,Normal
8.582639,0382#40fe0f000000000c,Normal
8.582875,043f#105060ff4c6c0900,Normal
8.583116,0440#ff500000ff6c0900,Normal
8.583352,0545#d80f008a47004800,Normal
8.585021,04b0#0000000000000000,Normal
8.585245,0164#000800000000020a,Normal
8.585668,02b0#16000007aa,Normal
8.585898,0165#10e87f0000000a8d,Normal
8.586308,01f1#,Normal
8.586563,01f1#0000000000000000,Normal
8.589965,0153#008010ff00ff008e,Normal
8.590186,0220#ed0300040c003d10,Normal
8.590396,0316#0523900a231a007f,Normal
8.590631,0080#0017900a231a232e,Normal
8.590886,0081#7f846000000000ae,Normal
8.591114,018f#0029230000450000,Normal
8.591353,0260#05230030ff936d24,Normal
8.591588,02a0#c200609ddb0cba02,Normal
8.591817,0329#85a77f8c112f0010,Normal
8.592064,0370#ff200080ff000028,Normal
8.592301,043f#105060ff4c680900,Normal
8.592546,0440#ffa00000ff680900,Normal
8.592791,04f0#0000400000ced204,Normal
8.593021,0545#d80f008b48004800,Normal
8.593266,04f1#c016000000000000,Normal
8.593538,051a#0003000000000000,Normal
8.593802,0690#03000120a0000008,Normal
8.594922,04b1#0001000000000001,Normal
8.595152,0164#000800000000030b,Normal
8.595664,05e4#000200,Normal
8.595881,0165#10d87f0000000bbc,Normal
8.596058,02b0#150000078b,Normal
8.596605,0220#,Normal
8.596838,0220#ed0300040c003d10,Normal
8.597645,0350#0520f4797b0000d3,Normal
8.599375,04f2#00000038000000a0,Normal
8.599864,0153#008010ff00ff109e,Normal
8.6001,01f1#0000000000000000,Normal
8.600337,0220#eb03ff030c003f10,Normal
8.600508,0120#00000000,Normal
8.600739,0080#0017b60a231a239f,Normal
8.600982,0081#7f8460000000009f,Normal
8.601222,018f#0029230000450000,Normal
8.601458,0260#05230030ff926d34,Normal
8.60169,02a0#6200609ddb0cba02,Normal
8.601925,0316#0523b60a231a007f,Normal
8.602155,0329#85a77f8c112f0010,Normal
8.602397,0370#ff200080ff0000ec,Normal
8.602649,0382#40fe0f0000000000,Normal
8.602881,043f#105060ff4c640900,Normal
8.603125,0440#fff00000ff640900,Normal
8.603377,0517#0000000000000000,Normal
8.603609,0545#d80f008b49004900,Normal
8.603852,059b#000000000000004c,Normal
8.604848,04b0#0000000000000000,Normal
8.605087,0164#000800000000040c,Normal
8.60568,02b0#16000007cc,Normal
8.605902,0165#10d87f0000000cbb,Normal
8.606911,02c0#,Normal
8.607164,02c0#3d00000000000000,Normal
8.60938,04f0#0000420000ced204,Normal
8.609772,0153#008010ff00ff20ae,Normal
8.610009,0220#ea03fe030c004210,Normal
8.610238,0260#05230030ff926d07,Normal
8.610472,0080#0017b60a231a2380,Normal
8.610716,0081#7f84600000000080,Normal
8.610956,018f#0029230000450000,Normal
8.611189,02a0#0200609ddb0cba02,Normal
8.611422,0316#0523b60a231a007f,Normal
8.611654,0329#85a77f8c112f0010,Normal
8.6119,0370#ff200080ff0000a0,Normal
8.612139,043f#105060ff4c640900,Normal
8.612381,0440#ff000000ff680900,Normal
8.612628,0510#0000000000000000,Normal
8.61286,0545#d80f008c49004900,Normal
8.614762,04b1#0001000000000001,Normal
8.614984,0164#000800000000050d,Normal
8.615669,02b0#16000007dd,Normal
8.615865,0165#10e87f0000000d8a,Normal
8.617193,04b0#,Normal
8.617432,04b0#0000000000000000,Normal
8.617668,0350#052004797b000023,Normal
8.61928,04f2#00000038000000a1,Normal
8.619683,0153#008010ff00ff30be,Normal
8.619938,01f1#0000000000000000,Normal
8.620173,0220#eb03030409004210,Normal
8.6204,02a0#a200609ddb0cba02,Normal
8.620636,0080#0017b60a231a2371,Normal
8.620876,0081#7f84600000000071,Normal
8.621119,018f#0029230000450000,Normal
8.62135,0260#05230030ff926d16,Normal
8.621585,0316#0523b60a231a007f,Normal
8.621813,0329#85a77f8c112f0010,Normal
8.622054,0370#ff200080ff000064,Normal
8.622312,0382#40fe0f0000000004,Normal
8.622538,043f#105060ff4c680900,Normal
8.622785,0440#ff500000ff700900,Normal
8.623022,0545#d80f008c48004800,Normal
8.624691,04b0#0000000000000000,Normal
8.624916,0164#000800000000060e,Normal
8.625679,02b0#16000007ee,Normal
8.625876,0165#10e87f0000000e89,Normal
8.627489,04b1#,Normal
8.627724,04b1#0001000000000001,Normal
8.629297,04f0#0000440000ced204,Normal
8.629598,0153#008010ff00ff40ce,Normal
8.629843,0220#eb0307040c003f10,Normal
8.630221,043f#105060ff4c680900,Normal
8.63046,0370#ff200080ff000028,Normal
8.630693,0316#0521ba0a221a007f,Normal
8.630926,0080#0017ba0a211a2252,Normal
8.631168,0081#7f84600000000062,Normal
8.631405,018f#0029220000450000,Normal
8.631641,0260#05220030ff92672c,Normal
8.631876,02a0#c200609ddb0cba02,Normal
8.632129,02c0#3d00000000000000,Normal
8.63236,0329#d7a77f8c112f0010,Normal
8.632599,0440#ffa00000ff6c0900,Normal
8.632837,0545#d80f008c3a003d00,Normal
8.634598,04b1#0001000000000001,Normal
8.634823,0164#000800000000070f,Normal
8.63496,05f0#0000,Normal
8.635692,02b0#16000007ff,Normal
8.635919,0165#11d87f0000000fb9,Normal
8.637665,0350#052014797b000033,Normal
8.637754,05a0#,Normal
8.638015,05a0#0000000000000000,Normal
8.63954,0153#008010ff00ff50de,Normal
8.639763,01f1#0000000000000000,Normal
8.640003,0220#ed03020409003d10,Normal
8.640241,0260#05220030ff92673b,Normal
8.640479,0080#0017ba0a211a2243,Normal
8.640719,0081#7f84600000000053,Normal
8.640956,018f#0029220000450000,Normal
8.641188,02a0#6200609ddb0cba02,Normal
8.641423,0316#0521ba0a221a007f,Normal
8.641656,0329#d7a77f8c112f0010,Normal
8.641899,0370#ff200080ff0000ec,Normal
8.642145,0382#40fe0f0000000008,Normal
8.642378,043f#105060ff4c680900,Normal
8.642622,0440#fff00000ff6c0900,Normal
8.642865,04f2#00000038000000a2,Normal
8.643105,0545#d80f008a3b003e00,Normal
8.644528,04b0#0000000000000000,Normal
8.644753,0164#0008000000000800,Normal
8.645702,02b0#1500000730,Normal
8.645919,0165#10e87f0000000087,Normal
8.648174,05a2#,Normal
8.648328,05a2#2500a501,Normal
8.649255,04f0#0000460000ced204,Normal
8.64947,0153#008010ff00ff60ee,Normal
8.649702,0220#ee03fa0309003a10,Normal
8.64994,0316#0521b40a221a007f,Normal
8.650173,0260#05220030ff93670d,Normal
8.650409,018f#0029220000450000,Normal
8.650645,0080#0017b40a211a2294,Normal
8.650883,0081#7f84600000000044,Normal
8.651122,0110#e03c300900000000,Normal
8.651362,02a0#0200609ddb0cba02,Normal
8.651601,0329#d7a77f8c112f0010,Normal
8.651835,0370#ff200080ff0000a0,Normal
8.652075,043f#105060ff4c6c0900,Normal
8.652315,0440#ff000000ff700900,Normal
8.652555,0545#d80f008b3b003e00,Normal
8.654441,04b1#0001000000000001,Normal
8.654657,0164#0008000000000901,Normal
8.655665,02b0#1600000711,Normal
8.655832,0165#10d87f00000001b6,Normal
8.657688,0350#052024797b000003,Normal
8.658453,0153#,Normal
8.65869,0153#008010ff00ff60ee,Normal
8.659325,04f2#00000038000000a3,Normal
8.659552,0153#008010ff00ff70fe,Normal
8.659803,01f1#0000000000000000,Normal
8.660039,0220#f003f8030c003a10,Normal
8.660272,0316#0521b40a221a007f,Normal
8.66044,0050#00820000,Normal
8.66068,0080#0017b40a211a2285,Normal
8.660917,0081#7f84600000000035,Normal
8.66115,018f#0029220000450000,Normal
8.661389,0260#05220030ff93671c,Normal
8.661623,02a0#a200609ddb0cba02,Normal
8.661857,0329#d7a77f8c112f0010,Normal
8.662096,0370#ff200080ff000064,Normal
8.662342,0382#40fe0f000000000c,Normal
8.662583,043f#105060ff4c6c0900,Normal
8.662831,0440#ff500000ff700900,Normal
8.663068,0545#d80f008b3b003e00,Normal
8.663315,0587#0000000000000004,Normal
8.664242,00a0#4c76b60a00260002,Normal
8.664462,00a1#8086808027000000,Normal
8.664712,04b0#0000000000000000,Normal
8.664954,0164#0008000000000a02,Normal
8.66567,02b0#1600000722,Normal
8.66588,0165#10d87f00000002b5,Normal
8.668754,0164#,Normal
8.668989,0164#0008000000000a02,Normal
8.669273,0153#008010ff00ff800e,Normal
8.669516,0220#f003fb030c003d10,Normal
8.669757,04f0#0000480000ced204,Normal
8.6703,043f#105060ff4c6c0900,Normal
8.670527,0018#2800017001002010,Normal
8.67076,02a0#c200609ddb0cba02,Normal
8.670991,0260#05220030ff936121,Normal
8.671228,0080#0017b40a201a2286,Normal
8.671468,0081#7f84600000000026,Normal
8.671714,018f#0029220000450000,Normal
8.67194,0316#0520b40a221a007f,Normal
8.672171,0329#d7a77f8c112f0010,Normal
8.672412,0370#ff200080ff000028,Normal
8.672662,0440#ffa00000ff700900,Normal
8.672901,0545#d80f008b31003e00,Normal
8.674274,04b1#0001000000000001,Normal
8.674494,0164#0008000000000b03,Normal
8.675664,02b0#1500000703,Normal
8.675833,0165#10e87f0000000384,Normal
8.67765,0350#052034797b000013,Normal
8.679023,01f1#,Normal
8.679258,0153#008010ff00ff901e,Normal
8.679507,01f1#0000000000000000,Normal
8.679749,0220#ef03fe030c003e10,Normal
8.679984,0260#05210030ff936131,Normal
8.680221,02a0#6200609ddb0cba02,Normal
8.680454,0080#0017e80a201a2117,Normal
8.680692,0081#7f84600000000017,Normal
8.680936,018f#0029210000450000,Normal
8.681174,0316#0520e80a211a007f,Normal
8.681405,0329#d7a77f8c112f0010,Normal
8.681642,0370#ff200080ff0000ec,Normal
8.681893,0382#40fe0f0000000000,Normal
8.682133,043f#105060ff4c700900,Normal
8.68238,0440#fff00000ff780900,Normal
8.682623,04f2#00000038000000a4,Normal
8.682854,0545#d80f008b31003500,Normal
8.684197,04b0#0000000000000000,Normal
8.684425,0164#0008000000000c04,Normal
8.685686,02b0#1600000744,Normal
8.685881,0165#10e87f0000000483,Normal
8.689145,0153#008010ff00ffa02e,Normal
8.689347,0220#ee03fd0309003e10,Normal
8.689434,0220#,Normal
8.689679,0220#ee03fd0309003e10,Normal
8.689928,0316#0520f80a211a007f,Normal
8.690166,0260#05210030ff936104,Normal
8.690415,018f#0029210000450000,Normal
8.690657,0080#0017f80a201a21f8,Normal
8.690897,0081#7f84600000000008,Normal
8.691131,02a0#0200609ddb0cba02,Normal
8.691367,0329#0fa77f8c112f0010,Normal
8.691613,0370#ff200080ff0000a0,Normal
8.691849,043f#105060ff4c780900,Normal
8.692099,0440#ff000000ff800900,Normal
8.692334,04f0#00004a0000ced204,Normal
8.692565,0545#d80f008b31003500,Normal
8.692815,04f1#c016000000000000,Normal
8.693078,0690#03000120a0000408,Normal
8.694104,04b1#0001000000000001,Normal
8.694343,0164#0008000000000d05,Normal
8.695623,05e4#000200,Normal
8.695796,0165#10e87f0000000582,Normal
8.695972,02b0#1600000755,Normal
8.697661,0350#052044797b000063,Normal
8.699049,0153#008010ff00ffb03e,Normal
8.699277,01f1#0000000000000000,Normal
8.699539,0220#ef03fe0309003c10,Normal
8.699763,04f2#00001038000000a5,Normal
8.699849,02c0#,Normal
8.700115,02c0#3d00000000000000,Normal
8.700351,0316#0520f80a211a007f,Normal
8.700593,018f#0029210000450000,Normal
8.700835,0080#0017f80a201a21e9,Normal
8.701084,0081#7f846000000000f9,Normal
8.701313,0260#05210030ff936113,Normal
8.701544,02a0#a200609ddb0cba02,Normal
8.701782,0329#0fa77f8c112f0010,Normal
8.702023,0370#ff200080ff000064,Normal
8.702268,0382#40fe0f0000000004,Normal
8.702509,043f#105060ff4c800900,Normal
8.702759,0440#ff500000ff8c0900,Normal
8.702988,0545#d80f008c31003500,Normal
8.70324,059b#0000000000000000,Normal
8.704022,04b0#0000000000000000,Normal
8.704256,0164#0008000000000e06,Normal
8.705673,02b0#1600000766,Normal
8.705843,0165#10e87f0000000681,Normal
8.708987,0153#008010ff00ffc04e,Normal
8.709185,0220#ee0306040c003910,Normal
8.709428,04f0#00004c0000ced204,Normal
8.710075,0316#0520f80a211a007f,Normal
8.710298,0260#05210030ff936122,Normal
8.710538,018f#0029210000450000,Normal
8.710778,0080#0017f80a201a21da,Normal
8.711019,0081#7f846000000000ea,Normal
8.711252,02a0#c200609ddb0cba02,Normal
8.711488,0329#0fa77f8c112f0010,Normal
8.711735,0370#ff200080ff000028,Normal
8.711974,043f#105060ff4c880900,Normal
8.712209,0440#ffa00000ff900900,Normal
8.712297,04b0#,Normal
8.712561,04b0#0000000000000000,Normal
8.712809,0510#0000000000000000,Normal
8.713043,0545#d80f008c31003500,Normal
8.713941,04b1#0001000000000001,Normal
8.714167,0164#0008000000000f07,Normal
8.715672,02b0#1600000777,Normal
8.71584,0165#10e87f0000000780,Normal
8.717714,0350#052054797b000073,Normal
8.718873,0153#008010ff00ffd05e,Normal
8.719105,01f1#0000000000000000,Normal
8.719346,0220#ec03080409003610,Normal
8.719594,04f2#00001038000000a6,Normal
8.719825,0316#0520dc0a201a007f,Normal
8.720066,0329#0fa77f8c112f0010,Normal
8.720306,0080#0017dc0a201a20bb,Normal
8.720551,0081#7f846000000000db,Normal
8.720785,018f#0029200000450000,Normal
8.721019,0260#05200030ff936132,Normal
8.721251,02a0#6200609ddb0cba02,Normal
8.721493,0370#ff200080ff0000ec,Normal
8.721736,0382#40fe0f0000000008,Normal
8.721974,043f#105060ff4c8c0900,Normal
8.722227,0440#fff00000ff940900,Normal
8.722309,04b1#,Normal
8.722572,04b1#0001000000000001,Normal
8.7228,0545#d80f008c2e002d00,Normal
8.723867,04b0#0000000000000000,Normal
8.724097,0164#0008000000000008,Normal
8.725678,02b0#15000007b8,Normal
8.725846,0165#10e87f000000088f,Normal
8.728824,0153#008010ff00ffe06e,Normal
8.729029,0220#ec03020409003410,Normal
8.729304,04f0#00004e0000ced204,Normal
8.730276,043f#105060ff4c900900,Normal
8.730494,0260#05200030ff936105,Normal
8.730728,02a0#0200609ddb0cba02,Normal
8.730968,0080#0017dc0a201a20ac,Normal
8.731203,0081#7f846000000000cc,Normal
8.731443,018f#0029200000450000,Normal
8.73168,0316#0520dc0a201a007f,Normal
8.731937,02c0#3d00000000000000,Normal
8.73218,0329#0fa77f8c112f0010,Normal
8.732419,0370#ff200080ff0000a0,Normal
8.732656,0440#ff000000ff940900,Normal
8.732889,0545#d80f008b2e002d00,Normal
8.732977,05a0#,Normal
8.733239,05a0#0000000000000000,Normal
8.73376,04b1#0001000000000001,Normal
8.734004,0164#0008000000000109,Normal
8.735694,02b0#15000007a9,Normal
8.735897,0165#10d87f00000009be,Normal
8.737698,0350#052064797b000043,Normal
8.738713,0153#008010ff00ff008e,Normal
8.738947,01f1#0000000000000000,Normal
8.739187,0220#ef03fa030c003810,Normal
8.740054,0316#0520c40a201a007f,Normal
8.740271,0260#05200030ff936114,Normal
8.740506,018f#0029200000450000,Normal
8.740749,0080#0017c40a201a202d,Normal
8.741003,0081#7f846000000000bd,Normal
8.741225,02a0#a200609ddb0cba02,Normal
8.74146,0329#0fa77f8c112f0010,Normal
8.7417,0370#ff200080ff000064,Normal
8.741943,0382#40fe0f000000000c,Normal
8.742206,043f#105060ff4c940900,Normal
8.742436,0440#ff500000ff9c0900,Normal
8.742678,04f2#00001038000000a7,Normal
8.742908,0545#d80f008b2f002e00,Normal
8.742994,05a2#,Normal
8.743171,05a2#2500a501,Normal
8.743694,04b0#0000000000000000,Normal
8.743931,0164#000800000000020a,Normal
8.745697,02b0#150000079a,Normal
8.745899,0165#10e87f0000000a8d,Normal
8.748648,0153#008010ff00ff109e,Normal
8.748854,0220#f103f90309003d10,Normal
8.749291,04f0#0000500000ced204,Normal
8.750114,0316#0520c40a201a007f,Normal
8.750324,0260#05200030ff936123,Normal
8.750557,0110#e03c300900000000,Normal
8.750803,0080#0017c40a201a201e,Normal
8.751046,0081#7f846000000000ae,Normal
8.751287,018f#0029200000450000,Normal
8.751518,02a0#c200609ddb0cba02,Normal
8.751602,0153#,Normal
8.751853,0153#008010ff00ff109e,Normal
8.752087,0329#40a77f8c112f0010,Normal
8.75233,0370#ff200080ff000028,Normal
8.752568,043f#105060ff4c980900,Normal
8.752811,0440#ffa00000ff9c0900,Normal
8.753047,0545#d80f008b2f002e00,Normal
8.753599,04b1#0001000000000001,Normal
8.75384,0164#000800000000030b,Normal
8.755646,02b0#150000078b,Normal
8.755805,0165#10e87f0000000b8c,Normal
8.75766,0350#052074797b000053,Normal
8.758548,0153#008010ff00ff20ae,Normal
8.758779,01f1#0000000000000000,Normal
8.75902,0220#f003fc030c004210,Normal
8.759352,04f2#00001038000000a8,Normal
8.759665,0587#0000000000000005,Normal
8.760232,043f#105060ff4c980900,Normal
8.760458,0316#0520d40a201a007f,Normal
8.760695,018f#0029200000450000,Normal
8.760936,0080#0017d40a201a20ff,Normal
8.761194,0081#7f8460000000009f,Normal
8.761419,0260#05200030ff935b39,Normal
8.761651,02a0#6200609ddb0cba02,Normal
8.761881,0329#40a77f8c112f0010,Normal
8.761965,0164#,Normal
8.762229,0164#000800000000030b,Normal
8.762466,0370#ff200080ff0000ec,Normal
8.762715,0382#40fe0f0000000000,Normal
8.76296,0440#fff00000ff980900,Normal
8.763199,0545#d80f008b2c003000,Normal
8.763518,04b0#0000000000000000,Normal
8.763756,00a0#4d76b60a00260002,Normal
8.763992,00a1#8086808028000000,Normal
8.764248,0164#000800000000040c,Normal
8.765688,02b0#15000007fc,Normal
8.765859,0165#10e87f0000000c8b,Normal
8.768488,0153#008010ff00ff30be,Normal
8.76869,0220#ed03fd0309004510,Normal
8.769306,04f0#0000520000ced204,Normal
8.769932,0316#0520d40a201a007f,Normal
8.770145,0260#05200030ff935b0c,Normal
8.770379,018f#0029200000450000,Normal
8.770621,0080#0017d40a201a20e0,Normal
8.770867,0081#7f84600000000080,Normal
8.771102,02a0#0200609ddb0cba02,Normal
8.771335,0329#40a77f8c112f0010,Normal
8.771575,0370#ff200080ff0000a0,Normal
8.77182,043f#105060ff4c980900,Normal
8.772056,0440#ff000000ff980900,Normal
8.772293,0545#d80f008a2c003000,Normal
8.772374,01f1#,Normal
8.772637,01f1#0000000000000000,Normal
8.773446,04b1#0001000000000001,Normal
8.773679,0164#000800000000050d,Normal
8.775677,02b0#16000007dd,Normal
8.775847,0165#10e87f0000000d8a,Normal
8.777722,0350#052084797b0000a3,Normal
8.778385,0153#008010ff00ff40ce,Normal
8.778619,01f1#0000000000000000,Normal
8.778854,0220#ea03fa030c004310,Normal
8.779367,04f2#00001038000000a9,Normal
8.780078,0316#0520e40a201a007f,Normal
8.780287,0260#05200030ff935b1b,Normal
8.780516,02a0#a200609ddb0cba02,Normal
8.780761,0080#0017e40a201a20c1,Normal
8.781004,0081#7f84600000000071,Normal
8.781247,018f#0029200000450000,Normal
8.781475,0329#40a77f8c112f0010,Normal
8.781715,0370#ff200080ff000064,Normal
8.781961,0382#40fe0f0000000004,Normal
8.782222,043f#105060ff4c9c0900,Normal
8.782443,0440#ff500000ffa40900,Normal
8.782673,0545#d80f008b2b002f00,Normal
8.782758,0220#,Normal
8.783006,0220#ea03fa030c004310,Normal
8.783353,04b0#0000000000000000,Normal
8.783599,0164#000800000000060e,Normal
8.785674,02b0#14000007ce,Normal
8.785845,0165#10e87f0000000e89,Normal
8.788319,0153#008010ff00ff50de,Normal
8.788526,0220#ea03fe0309003e10,Normal
8.790074,0316#0520e40a201a007f,Normal
8.790287,0260#05200030ff935b2a,Normal
8.790522,018f#0029200000450000,Normal
8.790765,0080#0017e40a201a20b2,Normal
8.791011,0081#7f84600000000062,Normal
8.791243,02a0#c200609ddb0cba02,Normal
8.791476,0329#40a77f8c112f0010,Normal
8.791723,0370#ff200080ff000028,Normal
8.791964,043f#105060ff4ca00900,Normal
8.792202,0440#ffa00000ffa80900,Normal
8.79244,04f0#0000540000ced204,Normal
8.792677,0545#d80f008c2b002f00,Normal
8.79294,04f1#c016000000000000,Normal
8.793196,051a#0003000000000000,Normal
8.793276,02c0#,Normal
8.79354,02c0#3d00000000000000,Normal
8.793793,04b1#0001000000000001,Normal
8.794043,0164#000800000000070f,Normal
8.794283,0690#03000120a0000808,Normal
8.795653,05e4#000200,Normal
8.795812,0165#10e87f0000000f88,Normal
8.795995,02b0#13000007af,Normal
8.797675,0350#052094797b0000b3,Normal
8.798236,0153#008010ff00ff60ee,Normal
8.798457,01f1#0000000000000000,Normal
8.798692,0220#ea0305040c003910,Normal
8.799459,04f2#00002038000000aa,Normal
8.800251,043f#105060ff4ca40900,Normal
8.800466,0316#0520e40a201a007f,Normal
8.800637,0120#00000000,Normal
8.800873,0080#0017e40a201a20a3,Normal
8.801122,0081#7f84600000000053,Normal
8.801358,018f#0029200000450000,Normal
8.801596,0260#05200030ff935f35,Normal
8.801828,02a0#6200609ddb0cba02,Normal
8.80206,0329#40a77f8c112f0010,Normal
8.802302,0370#ff200080ff0000ec,Normal
8.802547,0382#40fe0f0000000008,Normal
8.802792,0440#fff00000ffa80900,Normal
8.803054,0517#0000000000000000,Normal
8.803295,04b0#0000000000000000,Normal
8.803538,0164#0008000000000800,Normal
8.803624,04b0#,Normal
8.803885,04b0#0000000000000000,Normal
8.804123,0545#d80f008b2f002f00,Normal
8.804368,059b#00000000000000c4,Normal
8.805676,02b0#1300000750,Normal
8.805862,0165#10e87f0000000087,Normal
8.808164,0153#008010ff00ff70fe,Normal
8.80838,0220#ed0306040c003610,Normal
8.809297,04f0#0000560000ced204,Normal
8.809934,0316#0520ca0a201a007f,Normal
8.81016,0260#05200030ff935f08,Normal
8.810399,018f#0029200000450000,Normal
8.810644,0080#0017ca0a201a2054,Normal
8.810881,0081#7f84600000000044,Normal
8.811116,02a0#0200609ddb0cba02,Normal
8.81135,0329#85a77f8c112f0010,Normal
8.811591,0370#ff200080ff0000a0,Normal
8.811828,043f#105060ff4ca80900,Normal
8.812074,0440#ff000000ffac0900,Normal
8.812326,0510#0000000000000000,Normal
8.812559,0545#d80f008c2f003100,Normal
8.813109,04b1#0001000000000001,Normal
8.813346,0164#0008000000000901,Normal
8.813811,04b1#,Normal
8.814061,04b1#0001000000000001,Normal
8.815686,02b0#1400000731,Normal
8.815876,0165#10d87f00000001b6,Normal
8.817664,0350#0520a4797b000083,Normal
8.81805,0153#008010ff00ff800e,Normal
8.818305,01f1#0000000000000000,Normal
8.818543,0220#ef03ff0309003410,Normal
8.81933,04f2#00002038000000ab,Normal
8.820026,0316#0520aa0a201a007f,Normal
8.82024,0260#05200030ff935f17,Normal
8.820473,02a0#a200609ddb0cba02,Normal
8.820711,0080#0017aa0a201a2065,Normal
8.820955,0081#7f84600000000035,Normal
8.821194,018f#0029200000450000,Normal
8.821426,0329#85a77f8c112f0010,Normal
8.821667,0370#ff200080ff000064,Normal
8.821909,0382#40fe0f000000000c,Normal
8.822151,043f#105060ff4ca80900,Normal
8.822394,0440#ff500000ffa80900,Normal
8.822629,0545#d80f008b30003200,Normal
8.823025,04b0#0000000000000000,Normal
8.82327,0164#0008000000000a02,Normal
8.824114,05a0#,Normal
8.824361,05a0#0000000000000000,Normal
8.825703,02b0#1500000712,Normal
8.825919,0165#10e87f0000000285,Normal
8.827992,0153#008010ff00ff901e,Normal
8.828199,0220#f003fa0309003710,Normal
8.829267,04f0#0000580000ced204,Normal
8.830103,0316#0520aa0a201a007f,Normal
8.830327,0260#05200030ff935f26,Normal
8.830569,018f#0029200000450000,Normal
8.830814,0080#0017aa0a201a2056,Normal
8.831049,0081#7f84600000000026,Normal
8.831285,02a0#c200609ddb0cba02,Normal
8.831519,0329#85a77f8c112f0010,Normal
8.831776,02c0#3d00000000000000,Normal
8.832016,0370#ff200080ff000028,Normal
8.832254,043f#105060ff4ca40900,Normal
8.832495,0440#ffa00000ffa40900,Normal
8.832735,0545#d80f008b30003200,Normal
8.832983,04b1#0001000000000001,Normal
8.833228,0164#0008000000000b03,Normal
8.834404,05a2#,Normal
8.834567,05a2#2500a501,Normal
8.834702,05f0#0000,Normal
8.835661,02b0#1500000703,Normal
8.835828,0165#10e87f0000000384,Normal
8.837675,0350#0520b4797b000093,Normal
8.837877,0153#008010ff00ffa02e,Normal
8.838127,01f1#0000000000000000,Normal
8.838364,0220#ef03f90309003a10,Normal
